Hillcrest Rd=162=	-122.24505554	37.85253665
Hillcrest Rd=85=	-122.24745104	37.85256523
Hillcrest Rd=158=	-122.24522712	37.85254341
Hillcrest Rd=156=	-122.24540051	37.85254851
Hillcrest Rd=152=	-122.24558835	37.85255447
Hillcrest Rd=142=	-122.24582805	37.85255841
Hillcrest Rd=257=	-122.24150657	37.85257953
Hillcrest Rd=20=	-122.24880871	37.85268201
Hillcrest Rd=89=	-122.24760223	37.85269276
Hillcrest Rd=233=	-122.24222168	37.85274197
Hillcrest Rd=225=	-122.24243441	37.85267543
Hillcrest Rd=217=	-122.24261306	37.85262573
Hillcrest Rd=35=	-122.24779562	37.85276018
Hillcrest Rd=104=	-122.24693791	37.85267721
Hillcrest Rd=29=	-122.2479711	37.85281869
Hillcrest Rd=215=	-122.2428708	37.85266251
Hillcrest Rd=120=	-122.24709563	37.85284999
Hillcrest Rd=25=	-122.24815559	37.85287635
Hillcrest Rd=10=	-122.24884466	37.85297003
Hillcrest Rd=203=	-122.24312281	37.85277824
Hillcrest Rd=19=	-122.24823531	37.85301856
Hillcrest Rd=101=	-122.24705673	37.85316609
Hillcrest Rd=6=	-122.24886286	37.85312552
Hillcrest Rd=199=	-122.24329782	37.85286881
Hillcrest Rd=193=	-122.24346812	37.85290782
Hillcrest Rd=189=	-122.24363803	37.8529419
Hillcrest Rd=185=	-122.24381114	37.85296859
Hillcrest Rd=181=	-122.24398333	37.85299224
Hillcrest Rd=177=	-122.24415489	37.8530128
Hillcrest Rd=173=	-122.24432677	37.85302181
Hillcrest Rd=167=	-122.24449854	37.85303108
Hillcrest Rd=165=	-122.24467036	37.85303763
Hillcrest Rd=161=	-122.24485408	37.85304659
Hillcrest Rd=159=	-122.24504736	37.85305227
Hillcrest Rd=151=	-122.24524111	37.85306164
Hillcrest Rd=145=	-122.24551513	37.85306994
Hillcrest Rd=139=	-122.24589791	37.85308136
Hillcrest Rd=143=	-122.24572658	37.85307767
Hillcrest Rd=125=	-122.24622853	37.85310326
Hillcrest Rd=115=	-122.24657079	37.85314601
Hillcrest Rd=15=	-122.24829866	37.85318885
Hillcrest Rd=109=	-122.24674009	37.8532543
Key Route Blvd=1144=	-122.29051088	37.88302689
